村里,姓名,年齡,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
澎湖縣西嶼鄉橫礁村,莊順青,72,10016,10016040,001,1238
澎湖縣西嶼鄉合界村,楊神黨,58,10016,10016040,002,1233
澎湖縣西嶼鄉小門村,許茲融,67,10016,10016040,003,1230
澎湖縣西嶼鄉竹灣村,許進清,58,10016,10016040,004,1236
澎湖縣西嶼鄉大池村,顏光前,62,10016,10016040,005,1229
澎湖縣西嶼鄉二崁村,陳昭回,61,10016,10016040,006,1038
澎湖縣西嶼鄉池東村,鍾東榮,76,10016,10016040,007,1235
澎湖縣西嶼鄉池西村,洪英俊,73,10016,10016040,008,1234
澎湖縣西嶼鄉赤馬村,趙守作,61,10016,10016040,009,1237
澎湖縣西嶼鄉內垵村,薛全成,65,10016,10016040,010,1231
澎湖縣西嶼鄉外垵村,許見情,49,10016,10016040,011,1232
澎湖縣望安鄉東安村,陳州雄,75,10016,10016050,001,1183
澎湖縣望安鄉西安村,許岐峯,64,10016,10016050,002,1181
澎湖縣望安鄉中社村,陳明福,48,10016,10016050,003,1178
澎湖縣望安鄉水垵村,王志成,36,10016,10016050,004,1179
澎湖縣望安鄉將軍村,曾雅麗,46,10016,10016050,005,1186
澎湖縣望安鄉東吉村,許順龍,56,10016,10016050,008,1182
澎湖縣望安鄉東坪村,呂鐘宿,77,10016,10016050,006,1184
澎湖縣望安鄉西坪村,陳川介,72,10016,10016050,007,1037
澎湖縣望安鄉花嶼村,劉文堂,65,10016,10016050,009,1185
澎湖縣七美鄉東湖村,陳北川,44,10016,10016060,001,1100
澎湖縣七美鄉西湖村,鄭春霞,44,10016,10016060,002,1099
澎湖縣七美鄉中和村,許萬景,53,10016,10016060,003,1092
澎湖縣七美鄉平和村,呂啟俊,48,10016,10016060,004,1093
澎湖縣七美鄉海豐村,顏鈺穎,52,10016,10016060,005,1102
澎湖縣七美鄉南港村,夏臨福,65,10016,10016060,006,1101
基隆市中正區德義里,張建源,50,10017,10017010,001,126
基隆市中正區正義里,駱錫賢,59,10017,10017010,002,143
基隆市中正區信義里,江添丁,64,10017,10017010,003,148
基隆市中正區義重里,林世英,65,10017,10017010,004,124
基隆市中正區港通里,簡進發,61,10017,10017010,005,121
基隆市中正區中船里,蔣春生,54,10017,10017010,006,138
基隆市中正區正船里,江惠卿,62,10017,10017010,007,142
基隆市中正區入船里,沈春重,57,10017,10017010,008,134
基隆市中正區中砂里,廖正龍,73,10017,10017010,009,137
基隆市中正區正砂里,俞明發,62,10017,10017010,010,141
基隆市中正區真砂里,魏君龍,58,10017,10017010,011,120
基隆市中正區砂灣里,簡曉東,61,10017,10017010,012,118
基隆市中正區建國里,洪雪子,72,10017,10017010,013,149
基隆市中正區中濱里,呂真福,79,10017,10017010,014,139
基隆市中正區海濱里,林建志,54,10017,10017010,015,119
基隆市中正區社寮里,簡阿金,78,10017,10017010,016,146
基隆市中正區和憲里,蘇來成,59,10017,10017010,017,145
基隆市中正區平寮里,蔡淑貞,56,10017,10017010,018,140
基隆市中正區八斗里,余正南,72,10017,10017010,019,135
基隆市中正區碧砂里,黃志強,63,10017,10017010,020,125
基隆市中正區長潭里,張淵翔,37,10017,10017010,021,147
基隆市中正區砂子里,黃余葉,65,10017,10017010,022,150
基隆市中正區中正里,莊清日,69,10017,10017010,023,136
基隆市中正區正濱里,林耀基,65,10017,10017010,024,144
基隆市中正區新豐里,林達欽,60,10017,10017010,025,123
基隆市中正區新富里,鄭明長,39,10017,10017010,026,122
基隆市信義區仁壽里,林東寶,59,10017,10017070,001,250
基隆市信義區仁義里,王柏力,53,10017,10017070,002,249
基隆市信義區義昭里,龔信謀,61,10017,10017070,003,216
基隆市信義區義幸里,李王環,56,10017,10017070,004,215
基隆市信義區義民里,連轉旺,52,10017,10017070,005,213
基隆市信義區義和里,蔡麗月,59,10017,10017070,006,214
基隆市信義區智慧里,蔡美玉,64,10017,10017070,007,212
基隆市信義區智誠里,張健良,54,10017,10017070,008,211
基隆市信義區禮儀里,郭金德,55,10017,10017070,009,223
基隆市信義區禮東里,賴興泉,56,10017,10017070,010,217
基隆市信義區信綠里,吳銘達,63,10017,10017070,011,210
基隆市信義區東光里,黃元良,49,10017,10017070,012,256
基隆市信義區東明里,賴賢義,60,10017,10017070,013,208
基隆市信義區東安里,林睿騰,32,10017,10017070,014,257
基隆市信義區孝岡里,賴崑明,62,10017,10017070,015,251
基隆市信義區東信里,薛朝富,61,10017,10017070,016,209
基隆市信義區孝深里,陳茂松,66,10017,10017070,017,253
基隆市信義區孝賢里,莊榮清,67,10017,10017070,018,255
基隆市信義區孝德里,何龍川,50,10017,10017070,019,254
基隆市信義區孝忠里,林志軒,52,10017,10017070,020,252
基隆市仁愛區林泉里,駱精一,70,10017,10017040,001,160
基隆市仁愛區花崗里,柳榮昌,76,10017,10017040,002,161
基隆市仁愛區虹橋里,李碧霞,69,10017,10017040,003,163
基隆市仁愛區水錦里,林國星,62,10017,10017040,004,201
基隆市仁愛區智仁里,林志堅,67,10017,10017040,005,172
基隆市仁愛區和明里,林永雄,73,10017,10017040,006,157
基隆市仁愛區忠勇里,林羅清梅,59,10017,10017040,007,158
基隆市仁愛區玉田里,闕美玉,63,10017,10017040,008,202
基隆市仁愛區仁德里,王朝成,66,10017,10017040,009,127
基隆市仁愛區博愛里,李自富,58,10017,10017040,010,166
基隆市仁愛區福仁里,林木火,64,10017,10017040,011,177
基隆市仁愛區誠仁里,洪棟全,56,10017,10017040,012,176
基隆市仁愛區吉仁里,李建德,56,10017,10017040,013,205
基隆市仁愛區育仁里,藍慶煌,79,10017,10017040,014,156
基隆市仁愛區英仁里,簡萬枝,67,10017,10017040,015,162
基隆市仁愛區龍門里,林宗益,59,10017,10017040,016,179
基隆市仁愛區德厚里,林金旺,64,10017,10017040,017,178
基隆市仁愛區曲水里,徐鄭麗鳳,59,10017,10017040,018,207
基隆市仁愛區崇文里,何永吉,72,10017,10017040,019,165
基隆市仁愛區文安里,李隆進,60,10017,10017040,020,199
基隆市仁愛區兆連里,潘國龍,47,10017,10017040,021,204
基隆市仁愛區獅球里,林錦榮,68,10017,10017040,022,175
基隆市仁愛區書院里,林文肯,47,10017,10017040,023,164
基隆市仁愛區朝棟里,游長村,64,10017,10017040,024,173
基隆市仁愛區明德里,許文杰,58,10017,10017040,025,159
基隆市仁愛區同風里,楊春生,54,10017,10017040,026,206
基隆市仁愛區文昌里,王明清,56,10017,10017040,027,200
基隆市仁愛區新店里,陳祐益,61,10017,10017040,028,174
基隆市仁愛區光華里,陳世豐,48,10017,10017040,029,203
基隆市中山區新建里,高瑞堂,61,10017,10017050,001,131
基隆市中山區安民里,余明郎,55,10017,10017050,002,155
基隆市中山區安平里,楊榮豐,67,10017,10017050,003,154
基隆市中山區中山里,張金發,55,10017,10017050,004,65
基隆市中山區民治里,施財濃,56,10017,10017050,005,153
基隆市中山區中興里,李進發,56,10017,10017050,006,67
基隆市中山區仁正里,陳炳楠,58,10017,10017050,007,68
基隆市中山區健民里,劉健鑑,53,10017,10017050,008,128
基隆市中山區通化里,徐麗玲,51,10017,10017050,009,129
基隆市中山區居仁里,鄭淑華,46,10017,10017050,010,117
基隆市中山區通明里,林寶俤,62,10017,10017050,011,130
基隆市中山區協和里,張榮華,66,10017,10017050,012,114
基隆市中山區文化里,梁高淑真,55,10017,10017050,013,151
基隆市中山區仙洞里,何銘松,66,10017,10017050,014,152
基隆市中山區太白里,陳貴文,54,10017,10017050,015,69
基隆市中山區西榮里,許美玉,60,10017,10017050,016,113
基隆市中山區西華里,游景城,61,10017,10017050,017,112
基隆市中山區西定里,陳文宗,76,10017,10017050,018,110
基隆市中山區西康里,黃建發,68,10017,10017050,019,111
基隆市中山區德和里,楊振源,62,10017,10017050,020,133
基隆市中山區中和里,簡阿文,57,10017,10017050,021,66
基隆市中山區德安里,謝銘傳,55,10017,10017050,022,132
基隆市中山區和平里,張和妹,61,10017,10017050,023,115
基隆市中山區和慶里,葉錦地,58,10017,10017050,024,116
基隆市安樂區西川里,王忠誠,60,10017,10017060,001,191
基隆市安樂區定國里,石北海,62,10017,10017060,002,194
基隆市安樂區新西里,陳漢昭,50,10017,10017060,003,198
基隆市安樂區定邦里,李振銘,46,10017,10017060,004,193
基隆市安樂區慈仁里,陳禮信,54,10017,10017060,005,197
基隆市安樂區干城里,俞秀真,53,10017,10017060,006,182
基隆市安樂區永康里,余素雲,61,10017,10017060,007,189
基隆市安樂區樂一里,郭時福,64,10017,10017060,010,169
基隆市安樂區嘉仁里,陳新松,66,10017,10017060,008,168
基隆市安樂區安和里,童意鵬,47,10017,10017060,009,190
基隆市安樂區外寮里,顏厚廣,52,10017,10017060,011,188
基隆市安樂區中崙里,李源林,51,10017,10017060,012,183
基隆市安樂區內寮里,張福庭,52,10017,10017060,013,185
基隆市安樂區新崙里,林金龍,58,10017,10017060,014,167
基隆市安樂區三民里,許超勝,46,10017,10017060,015,181
基隆市安樂區四維里,蔣加偉,45,10017,10017060,016,187
基隆市安樂區五福里,王定,68,10017,10017060,017,184
基隆市安樂區六合里,潘德發,50,10017,10017060,018,186
基隆市安樂區七賢里,林慶寶,63,10017,10017060,019,180
基隆市安樂區鶯歌里,何進守,59,10017,10017060,020,248
基隆市安樂區武崙里,林武雄,76,10017,10017060,021,195
基隆市安樂區長樂里,戴勝雄,72,10017,10017060,022,196
基隆市安樂區興寮里,許聰能,45,10017,10017060,023,170
基隆市安樂區鶯安里,謝偉仁,55,10017,10017060,024,171
基隆市安樂區壯觀里,蔡秋霖,66,10017,10017060,025,192
基隆市暖暖區八西里,蘇欽榮,58,10017,10017030,001,225
基隆市暖暖區八堵里,游茂坤,51,10017,10017030,002,227
基隆市暖暖區八南里,陳碧琴,55,10017,10017030,003,226
基隆市暖暖區過港里,陳清池,65,10017,10017030,004,232
基隆市暖暖區碇內里,林錦隆,65,10017,10017030,005,233
基隆市暖暖區碇和里,林香,64,10017,10017030,006,235
基隆市暖暖區暖同里,李傳河,56,10017,10017030,007,228
基隆市暖暖區暖暖里,陳建興,59,10017,10017030,008,231
基隆市暖暖區暖東里,林嘉萬,55,10017,10017030,009,230
基隆市暖暖區暖西里,李銘村,61,10017,10017030,010,229
基隆市暖暖區八中里,俞偉明,51,10017,10017030,011,224
基隆市暖暖區碇安里,林金城,64,10017,10017030,012,234
基隆市暖暖區碇祥里,連恩典,56,10017,10017030,013,236
基隆市七堵區長興里,姚琴富,56,10017,10017020,001,56
基隆市七堵區正光里,邱琮竣,54,10017,10017020,002,84
基隆市七堵區富民里,吳明宗,63,10017,10017020,003,60
基隆市七堵區永平里,林東漢,63,10017,10017020,004,86
基隆市七堵區永安里,陳君治,62,10017,10017020,005,87
基隆市七堵區八德里,余文財,53,10017,10017020,006,80
基隆市七堵區自強里,張燈錄,77,10017,10017020,007,89
基隆市七堵區六堵里,廖國勳,58,10017,10017020,008,81
基隆市七堵區泰安里,詹仁豪,53,10017,10017020,009,57
基隆市七堵區堵北里,黃福壽,56,10017,10017020,010,58
基隆市七堵區堵南里,余佩儒,55,10017,10017020,011,59
基隆市七堵區瑪南里,張景明,59,10017,10017020,012,64
基隆市七堵區瑪東里,楊秀雄,74,10017,10017020,013,63
基隆市七堵區瑪西里,林飛龍,52,10017,10017020,014,62
基隆市七堵區友一里,陳春炎,61,10017,10017020,015,82
基隆市七堵區友二里,周清松,64,10017,10017020,016,83
基隆市七堵區正明里,謝連堂,59,10017,10017020,017,85
基隆市七堵區百福里,何孟翰,37,10017,10017020,018,88
基隆市七堵區實踐里,陳永順,49,10017,10017020,019,61
基隆市七堵區長安里,張聰龍,58,10017,10017020,020,90
新竹市東區育賢里,周本裕,64,10018,10018010,011,4303
新竹市東區親仁里,李臺生,61,10018,10018010,017,4358
新竹市東區東門里,廖建福,67,10018,10018010,005,4307
新竹市東區成功里,林銘銓,79,10018,10018010,007,4324
新竹市東區榮光里,張雲錦,57,10018,10018010,006,4325
新竹市東區中正里,戴金河,62,10018,10018010,012,4302
新竹市東區錦華里,葉光宏,69,10018,10018010,051,4348
新竹市東區文華里,黃文清,59,10018,10018010,018,4343
新竹市東區復中里,王峯清,68,10018,10018010,019,4352
新竹市東區復興里,張浩燃,49,10018,10018010,050,4263
新竹市東區三民里,范姜財,64,10018,10018010,020,4355
新竹市東區東園里,何文德,55,10018,10018010,021,4353
新竹市東區公園里,林志雅,52,10018,10018010,013,4326
新竹市東區建華里,徐良芳,70,10018,10018010,048,4444
新竹市東區東山里,劉國棟,54,10018,10018010,027,4317
新竹市東區綠水里,黃文政,44,10018,10018010,026,4330
新竹市東區光復里,吳建銘,58,10018,10018010,023,4360
新竹市東區東勢里,蔡炳全,77,10018,10018010,022,4296
新竹市東區前溪里,吳榮聲,60,10018,10018010,038,4272
新竹市東區水源里,黃金海,55,10018,10018010,039,4274
新竹市東區千甲里,曾資強,49,10018,10018010,040,4354
新竹市東區豐功里,翁秀瓊,60,10018,10018010,024,4376
新竹市東區武功里,程澎澎,60,10018,10018010,025,4329
新竹市東區軍功里,方存忠,66,10018,10018010,036,4339
新竹市東區立功里,郭天寶,53,10018,10018010,035,4313
新竹市東區建功里,宋樹人,46,10018,10018010,037,4337
新竹市東區光明里,趙強,56,10018,10018010,033,4315
新竹市東區龍山里,陳萬福,76,10018,10018010,042,4448
新竹市東區科園里,徐兆生,56,10018,10018010,047,4451
新竹市東區埔頂里,陳慶田,56,10018,10018010,041,4314
新竹市東區新莊里,謝文烽,51,10018,10018010,043,4322
新竹市東區關東里,劉聲正,55,10018,10018010,046,4363
新竹市東區金山里,曾信男,73,10018,10018010,045,4366
新竹市東區仙水里,林明志,66,10018,10018010,044,4375
新竹市東區仙宮里,張水源,74,10018,10018010,032,4452
新竹市東區關帝里,鄭欽銘,77,10018,10018010,004,4328
新竹市東區南門里,沈雄輝,74,10018,10018010,001,4334
新竹市東區南市里,石添益,51,10018,10018010,003,4333
新竹市東區福德里,陳哲夫,75,10018,10018010,002,4341
新竹市東區振興里,洪木村,76,10018,10018010,016,4321
新竹市東區新興里,朱建成,70,10018,10018010,029,4442
新竹市東區寺前里,鄭錦章,67,10018,10018010,010,4316
新竹市東區竹蓮里,鄭銘勳,67,10018,10018010,009,4338
新竹市東區下竹里,莊雅婷,27,10018,10018010,008,4331
新竹市東區頂竹里,黃木土,68,10018,10018010,014,4318
新竹市東區南大里,姜義水,61,10018,10018010,015,4323
新竹市東區新光里,何智昌,55,10018,10018010,049,4447
新竹市東區光鎮里,莊金清,64,10018,10018010,028,4450
新竹市東區高峰里,巫倉琳,58,10018,10018010,031,4446
新竹市東區湖濱里,呂連村,62,10018,10018010,052,4362
新竹市東區柴橋里,李永乾,62,10018,10018010,030,4368
新竹市東區明湖里,江為煇,61,10018,10018010,053,4190
新竹市北區西門里,曾再霖,53,10018,10018020,001,4306
新竹市北區潛園里,莊榮文,68,10018,10018020,003,4305
新竹市北區中央里,彭垂東,52,10018,10018020,004,4310
新竹市北區石坊里,彭文堯,60,10018,10018020,006,4327
新竹市北區仁德里,曾文澂,78,10018,10018020,002,4299
新竹市北區崇禮里,鄭陳淑貞,69,10018,10018020,005,4308
新竹市北區興南里,楊賜濱,61,10018,10018020,007,4332
新竹市北區育英里,張仁堃,58,10018,10018020,031,4335
新竹市北區台溪里,謝金財,44,10018,10018020,044,4319
新竹市北區曲溪里,劉德芳,62,10018,10018020,032,4443
新竹市北區西雅里,廖火桂,63,10018,10018020,033,4311
新竹市北區客雅里,洪振榮,63,10018,10018020,030,4304
新竹市北區南勢里,曾長森,70,10018,10018020,034,4298
新竹市北區大鵬里,王立業,55,10018,10018020,035,4295
新竹市北區大同里,楊長翰,50,10018,10018020,010,4359
新竹市北區中山里,郭瑞誠,55,10018,10018020,011,4301
新竹市北區中興里,洪熒摚,51,10018,10018020,009,4297
新竹市北區新民里,張金潔,63,10018,10018020,013,4361
新竹市北區長和里,楊金土,67,10018,10018020,012,4357
新竹市北區北門里,鄭欽耀,68,10018,10018020,008,4351
新竹市北區民富里,沈朝旺,51,10018,10018020,014,4356
新竹市北區磐石里,林輝雄,71,10018,10018020,037,4349
新竹市北區新雅里,洪炳坤,60,10018,10018020,038,4262
新竹市北區文雅里,李元汀,77,10018,10018020,016,4345
新竹市北區水田里,許明霞,68,10018,10018020,015,4344
新竹市北區光田里,莊火炎,66,10018,10018020,017,4342
新竹市北區光華里,張慶榮,62,10018,10018020,039,4260
新竹市北區金華里,李文中,55,10018,10018020,040,4261
新竹市北區湳雅里,杜榮輝,61,10018,10018020,021,4275
新竹市北區金雅里,韓敏良,70,10018,10018020,043,4267
新竹市北區湳中里,江玉寶,57,10018,10018020,042,4273
新竹市北區舊社里,戴錦燦,67,10018,10018020,022,4268
新竹市北區金竹里,鄭燦崑,61,10018,10018020,041,4271
新竹市北區武陵里,顏政德,49,10018,10018020,023,4258
新竹市北區福林里,鄭榮一,70,10018,10018020,019,4257
新竹市北區境福里,侯金川,59,10018,10018020,036,4259
新竹市北區士林里,林石樹,70,10018,10018020,018,4270
新竹市北區古賢里,李正明,73,10018,10018020,020,4265
新竹市北區南寮里,彭木泉,55,10018,10018020,024,4252
新竹市北區康樂里,林再興,64,10018,10018020,026,4255
新竹市北區中寮里,彭燦蓮,53,10018,10018020,028,4256
新竹市北區海濱里,彭永泰,59,10018,10018020,029,4254
新竹市北區港北里,鄭進松,59,10018,10018020,027,4266
新竹市北區舊港里,陳欽銘,79,10018,10018020,025,4253
新竹市香山區頂埔里,沈復環,58,10018,10018030,009,4336
新竹市香山區頂福里,蔡美月,68,10018,10018030,024,4320
新竹市香山區中埔里,蔡根火,70,10018,10018030,007,4312
新竹市香山區牛埔里,陳見成,69,10018,10018030,008,4441
新竹市香山區埔前里,蔡煌斌,51,10018,10018030,006,4340
新竹市香山區樹下里,曾傳居,60,10018,10018030,005,4309
新竹市香山區浸水里,楊永明,70,10018,10018030,004,4350
新竹市香山區虎林里,楊振星,52,10018,10018030,003,4347
新竹市香山區虎山里,楊澤文,54,10018,10018030,002,4346
新竹市香山區港南里,韋宗洲,56,10018,10018030,001,4269
新竹市香山區東香里,湯燕明,63,10018,10018030,010,4365
新竹市香山區香村里,吳春生,46,10018,10018030,011,4364
新竹市香山區香山里,張發來,71,10018,10018030,012,4445
新竹市香山區大庄里,陳德川,65,10018,10018030,013,4300
新竹市香山區美山里,陳居財,59,10018,10018030,014,4449
新竹市香山區朝山里,王文福,57,10018,10018030,015,4367
新竹市香山區海山里,許德財,67,10018,10018030,016,4369
新竹市香山區鹽水里,陳文榮,51,10018,10018030,022,4370
新竹市香山區內湖里,王斌展,51,10018,10018030,021,4394
新竹市香山區南港里,林木吉,67,10018,10018030,023,4372
新竹市香山區中隘里,邱煥彬,55,10018,10018030,020,4374
新竹市香山區南隘里,邱坤源,55,10018,10018030,019,4373
新竹市香山區大湖里,鄭國延,61,10018,10018030,018,4371
新竹市香山區茄苳里,吳聲相,44,10018,10018030,017,4393
嘉義市東區短竹里,凃淑慧,44,10020,10020010,044,101
嘉義市東區蘭潭里,林建宏,52,10020,10020010,065,96
嘉義市東區東川里,翁秋生,68,10020,10020010,038,3
嘉義市東區鹿寮里,謝金榮,68,10020,10020010,042,98
嘉義市東區盧厝里,呂純足,59,10020,10020010,041,30
嘉義市東區文雅里,張文振,44,10020,10020010,066,43
